id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
8499,1.010742,tcp,http,FIN,10,8,882,354,16.819328,254,252,6284.492188,2453.643066,2,1,107.576111,136.134141,7152.512463,196.262797,255,2297658691,1269964046,255,0.097896,0.0578,0.040096,88,44,1,0,2,1,2,1,1,1,0,0,1,1,1,0,DoS
8500,0.469702,tcp,http,FIN,10,6,786,268,31.935141,254,252,12058.70898,3815.184814,2,1,52.085556,81.371203,2477.642426,104.282875,255,351198786,3462246597,255,0.124447,0.062845,0.061602,79,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8501,2.467249,tcp,pop3,FIN,26,62,1228,58402,35.261947,62,252,3829.366455,186316.0156,7,28,98.689958,39.164362,5618.429104,3550.453512,255,3472178796,2722819072,255,0.114923,0.059363,0.05556,47,942,0,0,1,1,1,1,1,1,0,0,0,10,1,0,Exploits
8502,0.994974,tcp,http,FIN,10,8,1296,354,17.085873,254,252,9383.15918,2492.527344,2,1,104.503,129.743289,6387.627174,183.013922,255,2154598073,1819205136,255,0.172048,0.086762,0.085286,130,44,1,0,1,1,1,1,1,1,0,0,1,9,1,0,Exploits
8503,1.099006,tcp,-,FIN,10,8,564,354,15.468523,254,252,3697.886719,2256.584473,2,1,121.215444,152.273859,8158.025068,228.641156,255,913752705,862112383,255,0.09509,0.033086,0.062004,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8504,1.424232,tcp,http,FIN,10,10,912,2966,13.340523,62,252,4611.608398,14997.55664,2,2,158.235,166.178375,8969.843154,344.812844,255,729417621,491147462,255,0.198355,0.094796,0.103559,91,297,1,1036,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8505,0.850187,tcp,-,FIN,10,8,564,354,19.995601,254,252,4780.125,2917.005371,2,1,94.372444,112.317289,6321.651169,152.276484,255,2932756016,498056187,255,0.111211,0.063957,0.047254,56,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
8506,0.000006,udp,-,INT,2,0,236,0,166666.6608,254,0,157333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,118,0,0,0,1,2,4,1,1,1,0,0,0,1,4,0,Shellcode
8507,0.891457,tcp,ssh,FIN,38,12,42778,564,54.966194,254,252,373797.0313,4639.595703,16,2,23.550189,75.412,2188.800039,95.545063,255,3654658511,3886170782,255,0.159023,0.061915,0.097108,1126,47,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits
8508,0.000008,udp,-,INT,2,0,1264,0,125000.0003,62,0,632000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,632,0,0,0,2,2,1,1,1,1,0,0,0,10,1,0,Exploits
8509,0.922736,tcp,http,FIN,10,10,904,1430,20.590938,62,252,7057.273438,11158.12109,2,2,102.514,106.547375,6992.766839,140.368406,255,1531413604,2331327269,255,0.156169,0.070348,0.085821,90,143,1,252,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8510,0.929306,tcp,-,FIN,16,8,9084,468,24.749653,254,252,73319.23438,3529.515625,5,2,58.495802,119.348711,3622.303562,176.584328,255,3509144124,1985776615,255,0.21993,0.093861,0.126069,568,59,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits
8511,0.000007,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8512,0.718625,tcp,http,FIN,10,6,522,268,20.873195,254,252,5232.214355,2493.651123,2,1,71.295,130.928203,4169.564942,199.694641,255,3539960991,1970437581,255,0.122806,0.06398,0.058826,52,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8513,0.000004,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8514,2.106776,tcp,-,FIN,24,62,1294,63900,40.346007,62,252,4712.413574,238734.4531,6,29,91.576042,33.434261,5136.274617,3084.105124,255,1157783178,2364711989,255,0.096038,0.067283,0.028755,54,1031,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits
8515,1.254114,tcp,-,FIN,10,8,588,354,13.555386,254,252,3380.872803,1977.491577,2,1,136.337,168.753141,9387.923974,237.093094,255,1309696860,2997116781,255,0.132785,0.072839,0.059946,59,44,0,0,5,1,1,1,1,3,0,0,0,3,3,0,Fuzzers
8516,3.99631,tcp,pop3,FIN,30,102,1372,108724,32.78024,62,252,2656.450684,215516.8125,7,48,137.772002,38.818,7706.246099,3724.09777,255,2675975574,3611002463,255,0.15666,0.07569,0.08097,46,1066,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8517,0.473229,tcp,http,FIN,10,6,872,268,31.697128,254,252,13270.53125,3786.750244,2,1,52.487556,83.301398,2549.742345,132.821641,255,4092301613,2204424346,255,0.138934,0.056707,0.082227,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8518,0.050163,udp,-,CON,2,2,168,112,59.805035,254,60,13396.32813,8930.884766,0,0,0.007,0.004,0,0,0,0,0,0,0,0,0,84,56,0,0,6,0,1,1,1,1,0,0,0,3,1,0,Exploits
8519,2.316066,tcp,pop3,FIN,24,46,1152,39740,29.791897,62,252,3813.362793,134286.3281,7,21,100.698524,49.544,6775.667871,4528.186145,255,1504991563,646486176,255,0.181911,0.085939,0.095972,48,864,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits
8520,0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0,0,0,0,0,0,0,0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS
8521,0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0,0,0,0,0,0,0,0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Exploits
8522,4.282982,tcp,ftp,FIN,24,26,1276,1824,11.440627,62,252,2284.389893,3276.222168,7,9,186.216607,166.64612,10614.70482,10890.0172,255,3215358903,858858818,255,0.167853,0.082978,0.084875,53,70,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
8523,0.719909,tcp,smtp,FIN,14,12,1162,1096,34.726611,254,252,11990.4043,11168.07813,3,4,55.377617,62.875,3685.765797,119.000984,255,2309713670,2647740713,255,0.020566,0.010299,0.010267,83,91,0,0,1,1,5,1,1,1,0,0,0,1,1,0,Exploits
8524,1.289555,tcp,-,FIN,10,8,1058,354,13.182843,254,252,5912.117188,1923.144043,2,1,138.106,175.172719,8032.601893,278.291375,255,1691109029,2608612618,255,0.109124,0.063337,0.045787,106,44,0,0,1,1,2,1,1,1,0,0,0,2,5,0,DoS
8525,0.956157,tcp,http,FIN,10,8,1214,354,17.779506,254,252,9144.941406,2593.716309,2,1,106.239667,119.98543,7188.595186,186.186625,255,2364031444,1962359929,255,0.127434,0.067909,0.059525,121,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8526,0.000006,udp,dhcp,INT,2,0,1152,0,166666.6608,62,0,768000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,576,0,0,0,1,2,1,1,1,1,0,0,0,8,1,0,DoS
8527,0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0,0,0,0,0,0,0,0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Exploits
8528,0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0,0,0,0,0,0,0,0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Exploits
8529,0.608917,tcp,-,FIN,10,6,664,268,24.633899,254,252,7856.571777,2942.929932,2,1,60.398111,102.507398,3011.586938,143.881047,255,3450843125,4212282097,255,0.167762,0.096371,0.071391,66,45,0,0,10,1,1,1,1,7,0,0,0,1,8,0,Exploits
8530,0.409399,tcp,http,FIN,10,6,864,268,36.639073,254,252,15202.77246,4377.147949,2,1,43.492333,73.249797,2316.686456,122.874805,255,3477732604,3807517626,255,0.109363,0.043141,0.066222,86,45,1,0,1,1,1,1,1,1,0,0,1,9,1,0,Exploits
8531,0.000004,udp,-,INT,2,0,2202,0,250000.0006,254,0,2202000128,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits
8532,0.611697,tcp,http,FIN,10,6,966,268,24.521944,254,252,11378.18164,2929.554932,2,1,67.859,107.352,3616.257458,179.822766,255,3731067089,1929381394,255,0.145729,0.074933,0.070796,97,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8533,0.303267,tcp,http,FIN,10,6,884,268,49.461365,254,252,20997.99805,5908.984375,2,1,33.696333,44.612398,1724.639496,83.022945,255,3953893636,199245030,255,0.119974,0.061126,0.058848,88,45,1,0,3,1,3,2,2,2,0,0,4,2,2,0,Reconnaissance
8534,2.144586,tcp,ftp-data,FIN,8,12,364,9128,8.859518,62,252,1189.973267,31215.34766,1,4,306.369429,188.682453,22912.23473,18560.31152,255,540726351,926096660,255,0.166262,0.068364,0.097898,46,761,0,0,1,1,10,1,1,2,0,0,0,3,1,0,Exploits
8535,0.987715,tcp,-,FIN,10,8,564,354,17.211442,254,252,4114.547363,2510.845703,2,1,109.746111,132.826141,8122.944377,197.317531,255,1012283997,4002710952,255,0.115585,0.042756,0.072829,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8536,0.74093,tcp,http,FIN,12,8,4090,354,25.643447,254,252,40489.65234,3347.144775,3,1,67.357271,96.936,3853.686658,187.614719,255,3199319908,3042401663,255,0.138884,0.061672,0.077212,341,44,1,0,1,1,1,1,1,1,0,0,1,3,2,0,Exploits
8537,0.720967,tcp,ftp-data,FIN,8,8,364,1148,20.805391,62,252,3539.69043,11151.68945,1,2,102.995283,95.566711,7054.83296,198.594844,255,2691541100,795464617,255,0.102544,0.051302,0.051242,46,144,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits
8538,1.330961,tcp,-,FIN,10,8,564,354,12.772726,254,252,3053.432861,1863.315308,2,1,143.921111,178.935422,10718.34229,259.163875,255,3489698735,2751709202,255,0.16483,0.078403,0.086427,56,44,0,0,2,1,2,1,1,1,0,0,0,1,5,0,Reconnaissance
8539,1.042508,tcp,http,FIN,24,102,1378,128295,119.903156,62,252,10137.09277,974864.4375,2,49,45.284129,9.89665,2230.648395,1122.761034,255,4024884152,3647383867,255,0.079131,0.052828,0.026303,57,1258,1,61842,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8540,0.774184,tcp,http,FIN,16,6,11232,268,27.125335,254,252,108811.3438,2314.695312,5,1,49.035066,146.335,4259.698644,251.784422,255,2591509103,3279535387,255,0.100247,0.042501,0.057746,702,45,1,0,1,1,1,1,1,1,0,0,1,5,1,0,DoS
8541,0.361863,tcp,http,FIN,10,6,1664,268,41.452153,254,252,33117.50781,4952.150391,2,1,37.608222,56.910199,1860.538,78.882109,255,57194778,3307479932,255,0.107505,0.077306,0.030199,166,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8542,1.499908,tcp,pop3,FIN,30,88,1402,93966,78.004786,62,252,7232.443848,495491.7188,7,42,51.720964,16.842644,2969.623796,1695.785332,255,2971220880,3723556985,255,0.093997,0.033754,0.060243,47,1068,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8543,0.228156,tcp,-,FIN,10,6,1042,268,65.744491,62,252,32889.77734,7854.274902,2,1,24.089667,36.121801,1227.000577,56.988457,255,4197133740,695440787,255,0.068693,0.04754,0.021153,104,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits
8544,0.271932,tcp,-,FIN,10,6,708,268,55.160848,254,252,18769.39844,6589.882812,2,1,29.372111,44.988398,1607.254124,66.852359,255,399034993,1279906093,255,0.123656,0.046971,0.076685,71,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode
8545,1.024885,tcp,-,FIN,10,8,564,354,16.587226,254,252,3965.322754,2419.783447,2,1,113.861444,140.624719,7281.993943,221.247531,255,353584982,3765342207,255,0.084686,0.040506,0.04418,56,44,0,0,1,1,3,1,1,2,0,0,0,10,5,0,Reconnaissance
8546,0.2955,tcp,-,FIN,10,6,1324,268,50.76142,254,252,32270.72656,6064.297363,2,1,31.692667,49.386602,1655.887557,80.690367,255,2835316125,3695876134,255,0.094714,0.048559,0.046155,132,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Exploits
8547,1.969985,tcp,smtp,FIN,34,22,21417,1892,27.918994,62,252,84418.91406,7334.065918,14,8,59.696516,91.531,3875.784147,115.984914,255,164822420,1274755810,255,0.082526,0.036312,0.046214,630,86,0,0,1,1,2,1,1,1,0,0,0,2,1,0,Exploits
8548,2.754966,tcp,smtp,FIN,38,22,19895,1720,21.415872,254,252,56253.32422,4768.116699,14,8,74.458541,126.594383,5569.830266,193.262094,255,945564522,960367321,255,0.152133,0.079573,0.07256,524,78,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS
8549,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,2,1,1,1,0,0,0,9,2,0,Reconnaissance
8550,2.174193,tcp,-,FIN,10,8,455,354,7.818993,254,252,1508.605835,1140.653198,2,1,241.435,290.150844,15548.53155,601.537937,255,3251129446,2183940329,255,0.219181,0.143134,0.076047,46,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,DoS
8551,0.674071,tcp,http,FIN,34,10,35442,440,63.791498,254,252,408265.5938,4699.801758,14,1,20.426394,68.486891,1778.664242,91.000414,255,693044497,3078031102,255,0.11669,0.057067,0.059623,1042,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
8552,0.000015,ipv6,-,INT,2,0,86,0,66666.66835,254,0,22933334,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8553,0.000015,ipv6,-,INT,2,0,86,0,66666.66835,254,0,22933334,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
8554,1.462234,tcp,ftp,FIN,22,22,1174,1644,29.407058,62,252,6133.081055,8589.59668,7,9,69.63019,67.786476,3713.96794,4703.224369,255,3280371857,1772409285,255,0.055572,0.021373,0.034199,53,75,0,0,1,1,1,1,1,1,1,1,0,2,1,0,Exploits
8555,2.000215,tcp,pop3,FIN,22,40,1036,32274,30.496721,62,252,3955.574707,125858.4688,7,18,95.201999,50.073434,4957.815781,3540.929402,255,4142296172,537670809,255,0.126727,0.047342,0.079385,47,807,0,0,1,1,2,1,1,1,0,0,0,2,1,0,Exploits
8556,1.031618,tcp,http,FIN,12,26,886,29224,35.865989,62,252,6304.65918,217910.125,2,11,93.688182,38.45808,4900.973956,4366.935512,255,2022336873,2475722059,255,0.152047,0.070156,0.081891,74,1124,1,13824,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8557,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance
8558,0.000007,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8559,1.085953,tcp,smtp,FIN,14,12,1798,820,23.021254,254,252,12302.55859,5539.834473,4,4,80.845079,92.966367,4751.279295,134.649281,255,2011227075,1980577492,255,0.112925,0.063322,0.049603,128,68,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8560,0.000035,udp,-,INT,2,0,350,0,28571.42781,254,0,40000000,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,175,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
8561,0.429494,tcp,http,FIN,10,8,828,2240,39.581462,62,252,13895.4209,36508.07813,2,2,47.717333,53.45143,2630.49481,72.185063,255,1529581373,2574113402,255,0.11331,0.055324,0.057986,83,280,1,702,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8562,1.226318,tcp,http,FIN,12,18,910,17588,23.648026,62,252,5447.200684,108363.4063,2,7,111.483455,66.662175,5959.362987,6499.450535,255,3167929507,979078750,255,0.188465,0.067722,0.120743,76,977,1,8160,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8563,0.00001,udp,dns,INT,2,0,134,0,100000.0025,62,0,53600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits
8564,0.258412,tcp,-,FIN,10,6,766,268,58.046839,254,252,21361.23633,6934.662598,2,1,27.509667,43.159801,1707.343969,73.781844,255,2584604112,2979747601,255,0.055088,0.042604,0.012484,77,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8565,30.121977,ospf,-,INT,42,0,2184,0,1.361132,254,0,566.231079,0,0,0,734.682437,0,861.593813,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
8566,3.853618,tcp,smtp,FIN,62,26,57053,2076,22.576187,62,252,116530.4922,4145.714355,28,8,64.212951,148.871641,6381.545807,244.583047,255,1104328064,1313479624,255,0.235386,0.131817,0.103569,920,80,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
8567,1.827372,tcp,-,FIN,10,8,564,354,9.302977,254,252,2223.95874,1357.140259,2,1,198.46,251.023422,12697.53051,377.443344,255,1372338968,1833021822,255,0.145888,0.070207,0.075681,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8568,0.570886,tcp,-,FIN,10,6,938,268,26.274947,254,252,11841.24316,3138.980469,2,1,63.422222,97.832398,3182.338483,157.616547,255,1507900501,2459303460,255,0.142181,0.081715,0.060466,94,45,0,0,1,1,2,1,1,1,0,0,0,1,3,0,Exploits
8569,17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0,0,0,641.881062,0,746.488812,0,0,0,0,0,0,0,0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS
8570,17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0,0,0,641.881062,0,746.488812,0,0,0,0,0,0,0,0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS
8571,17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0,0,0,641.881062,0,746.488812,0,0,0,0,0,0,0,0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS
8572,0.963879,tcp,http,FIN,10,8,904,354,17.637069,254,252,6756.034668,2572.937012,2,1,107.097667,133.204578,7190.51183,191.567406,255,3072563676,2733305632,255,0.090074,0.030758,0.059316,90,44,1,0,1,1,1,1,1,1,0,0,1,1,2,0,Reconnaissance
8573,17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0,0,0,641.881062,0,746.488812,0,0,0,0,0,0,0,0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Exploits
8574,0.789808,tcp,http,FIN,10,6,830,268,18.991958,254,252,7566.395996,2268.906006,2,1,69.919778,140.747797,3622.461391,185.048812,255,3452860735,1686842661,255,0.151309,0.086064,0.065245,83,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
8575,0.508717,tcp,http,FIN,10,6,1152,268,29.485942,254,252,16307.69141,3522.587158,2,1,49.994333,57.740398,2908.675874,75.180266,255,2553550862,533764912,255,0.239188,0.220012,0.019176,115,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8576,0.408784,tcp,http,FIN,10,8,824,1286,41.586755,62,252,14521.11621,22036.08789,2,2,45.420444,45.920715,2330.438278,61.98891,255,4180440569,4131312810,255,0.121503,0.064758,0.056745,82,161,1,226,3,1,1,3,1,1,0,0,1,3,1,0,Exploits
8577,0.637095,tcp,http,FIN,10,6,930,268,23.54437,254,252,10510.20703,2812.767334,2,1,70.681556,116.032797,3730.796482,173.291125,255,3617745844,2578075850,255,0.086188,0.056922,0.029266,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8578,1.084534,udp,dns,CON,2,2,146,490,2.766165,62,252,538.480103,1807.227783,0,0,0.002,0.004,0,0,0,0,0,0,0,0,0,73,245,0,0,11,3,2,11,2,2,0,0,0,12,2,0,Exploits
8579,0.720776,tcp,http,FIN,10,8,846,1300,23.58569,62,252,8457.550781,12630.83106,2,2,80.086222,75.83457,4332.618694,111.194102,255,4081977529,2046630058,255,0.158929,0.107744,0.051185,85,163,1,238,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8580,0.000001,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,2,1,1,1,1,0,0,0,11,2,0,Reconnaissance
8581,0.484603,tcp,http,FIN,10,6,906,268,30.953173,254,252,13470.82031,3697.872314,2,1,48.152444,81.121602,2655.613603,116.406617,255,1415865174,3270953186,255,0.113803,0.07899,0.034813,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
8582,0.483124,tcp,http,FIN,10,14,892,10216,47.606827,254,252,13296.79395,157094.25,2,5,53.680444,32.332306,2798.048192,2681.223462,255,61267541,1899618425,255,0.085984,0.04158,0.044404,89,730,1,4570,1,1,1,1,1,1,0,0,1,1,1,0,DoS
8583,2.248674,tcp,smtp,FIN,72,26,71636,1940,43.136535,62,252,251319.6719,6638.579102,33,8,31.671464,85.083922,2792.199954,115.736008,255,838526803,1860195392,255,0.14001,0.068102,0.071908,995,75,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8584,1.372033,tcp,-,FIN,14,10,6176,898,16.763445,254,252,33439.42969,4717.087891,4,2,100.009232,146.911891,6662.991101,219.871625,255,4201387648,3613758076,255,0.111225,0.049818,0.061407,441,90,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Exploits
8585,1.197896,tcp,-,FIN,10,8,564,354,14.191549,254,252,3392.61499,2070.296631,2,1,133.086333,165.955719,8667.117398,254.569969,255,1139754638,2641735832,255,0.122389,0.036202,0.086187,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
8586,0.195945,tcp,http,FIN,10,6,854,268,76.552096,254,252,31396.56641,9145.423828,2,1,21.771667,34.971398,1089.908541,64.253293,255,1901139859,2306358616,255,0.059858,0.01273,0.047128,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
8587,0.980182,tcp,-,FIN,10,8,564,354,17.343718,254,252,4146.168945,2530.142334,2,1,102.036444,134.040141,6901.161801,176.525844,255,302034714,2968528877,255,0.100164,0.041892,0.058272,56,44,0,0,6,1,1,1,1,1,0,0,0,13,1,0,Reconnaissance
8588,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,DoS
8589,1.84677,tcp,smtp,FIN,160,40,185856,2598,107.7557,62,252,800077.9375,10977.00293,77,8,11.614906,46.591027,1147.235821,53.20543,255,2519216476,1549633104,255,0.04791,0.028734,0.019176,1162,65,0,0,1,1,1,1,1,6,0,0,0,2,1,0,Exploits
8590,0.297716,tcp,-,FIN,12,6,4716,268,57.1014,254,252,116164.3984,6019.15918,3,1,26.981728,51.828199,0,80.432937,255,2273232293,1958783310,255,0.059496,0.03857,0.020926,393,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Exploits
8591,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Exploits
8592,0.000033,udp,dns,INT,1,0,112,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,2,0,9,3,3,3,0,0,0,3,27,0,DoS
8593,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Exploits
8594,0.00001,sctp,-,INT,2,0,152,0,100000.0025,254,0,60800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,Exploits
8595,0.914154,tcp,http,FIN,10,8,994,354,18.596429,254,252,7832.378418,2712.890869,2,1,97.359111,112.381,5308.367155,230.077063,255,701365704,2202140894,255,0.223037,0.127486,0.095551,99,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8596,0.000001,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,3,1,1,2,0,0,0,3,4,0,Reconnaissance
8597,3.679216,tcp,pop3,FIN,40,146,1818,173058,50.282453,62,252,3855.169189,373716.5938,7,71,94.338871,24.556979,5114.283825,2543.998428,255,2318305969,155290076,255,0.169721,0.096102,0.073619,45,1185,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
8598,2.558307,tcp,pop3,FIN,48,210,2156,253634,100.457063,62,252,6604.367676,789356.4375,7,103,54.410617,12.015211,2606.323816,1191.696725,255,3327379362,2894005387,255,0.081741,0.059136,0.022605,45,1208,0,0,1,1,10,1,1,1,0,0,0,1,1,0,Exploits
8599,0.000004,udp,dns,INT,2,0,134,0,250000.0006,62,0,134000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,67,0,0,0,7,2,4,4,4,7,0,0,0,4,7,0,Exploits
8600,0.601825,tcp,http,FIN,10,6,810,268,24.924189,254,252,9690.524414,2977.609863,2,1,65.449,111.452203,3654.499529,188.62875,255,564714071,2438968278,255,0.098912,0.044563,0.054349,81,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Exploits
8601,1.059625,tcp,http,FIN,10,8,830,354,16.043411,254,252,5639.730957,2340.450684,2,1,116.154667,141.617859,7802.370639,210.652688,255,445730629,3478953199,255,0.222934,0.068294,0.15464,83,44,1,0,1,1,1,1,1,1,0,0,1,2,2,0,Reconnaissance
8602,0.431785,tcp,http,FIN,10,8,778,1490,39.371448,62,252,12987.94531,24160.17383,2,2,47.976111,55.602715,2411.692264,97.068508,255,1829816653,2257981273,255,0.127104,0.041942,0.085162,78,186,1,346,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
8603,0.238637,tcp,http,FIN,10,10,744,5570,79.618835,62,252,22460.89258,168054.4063,2,3,26.515222,24.859667,1261.066796,1757.605325,255,1885240575,1288063023,255,0.061593,0.014376,0.047217,74,557,1,2346,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
